EmpID,FirstName,LastName,Age,GenderCode,Title,DepartmentType,MonthlySalary,Bonus,AnnualSalary,EmployeeStatus,EmployeeType,WEmail,BusinessUnit,Supervisor,ExitDate,StartDate,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,Division,DOB,State,JobFunctionDescription,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2002,Roberto,Rosales,35,Female,Production Technician I,Production       ,567,37.8,7257.6,Voluntarily Terminated,Contract,Roberto.Rosales@mwd.com,TNS,Amanda Garcia,2023-07-20T18:30:00.000Z,2018-10-11T18:30:00.000Z,Zone B,Temporary,Involuntary,Onto work name back goal claim reduce.,General - Con,25-05-1990,MA,Laborer,81634,White,Married,Fully Meets,3
1296,Adalyn,Vaughan,40,Female,Production Technician II,Production       ,564,39.81,7245.72,Voluntarily Terminated,Full-Time,Adalyn.Vaughan@mwd.com,WBL,Nathan Hill,2020-09-11T18:30:00.000Z,2019-03-12T18:30:00.000Z,Zone B,Part-Time,Involuntary,Employee product meeting who kind.,Field Operations,27-01-1985,MA,Administrator,94411,Asian,Widowed,Fully Meets,3
2857,Dane,Owens,51,Male,Production Technician I,Production       ,558,45.24,7238.88,Active,Full-Time,Dane.Owens@mwd.com,WBL,Christina Young,2022-08-07T18:30:00.000Z,2019-07-18T18:30:00.000Z,Zone A,Part-Time,Involuntary,Create research source close.,General - Con,01-11-1974,MA,Laborer,93847,White,Single,Fully Meets,2
3830,Mariana,Glass,78,Male,Principal Data Architect,IT/IS,534,68.17,7226.04,Active,Part-Time,Mariana.Glass@mwd.com,CCDR,David Zavala,,2019-08-19T18:30:00.000Z,Zone C,Temporary,Unk,,Field Operations,30-05-1947,CT,Tower Hand,89892,White,Widowed,PIP,3
2233,Sheldon,Castillo,48,Female,IT Support,IT/IS,558,43.48,7217.76,Active,Contract,Sheldon.Castillo@mwd.com,MSC,Wendy Khan,,2019-09-26T18:30:00.000Z,Zone B,Full-Time,Unk,,Splicing,22-04-1977,MA,Lineman,93777,Asian,Single,Fully Meets,1
3288,Eden,Silva,58,Female,Production Technician I,Production       ,552,49.43,7217.16,Active,Full-Time,Eden.Silva@mwd.com,PYZ,Mark Bolton,,2019-09-23T18:30:00.000Z,Zone A,Temporary,Unk,,Field Operations,16-12-1967,MA,Foreman,92307,White,Divorced,Fully Meets,2
2181,Trevin,Lambert,34,Female,Production Technician I,Production       ,564,37.19,7214.28,Active,Contract,Trevin.Lambert@mwd.com,BPC,Nathaniel Harvey,2020-03-15T18:30:00.000Z,2019-03-04T18:30:00.000Z,Zone A,Temporary,Resignation,Every maybe feel court.,Field Operations,13-08-1991,MA,Foreman,94011,Black,Single,PIP,5
1830,Deangelo,Murillo,65,Female,Production Technician I,Production       ,546,54.6,7207.2,Active,Full-Time,Deangelo.Murillo@mwd.com,PYZ,Patrick Carpenter,,2018-12-07T18:30:00.000Z,Zone A,Temporary,Unk,,Finance & Accounting,26-11-1960,MA,Administrative,78846,Black,Married,Needs Improvement,3
2950,Charlize,Rocha,82,Female,Production Technician II,Production       ,525,73.26,7179.12,Voluntarily Terminated,Part-Time,Charlize.Rocha@mwd.com,MSC,James Chapman,2019-01-03T18:30:00.000Z,2018-09-13T18:30:00.000Z,Zone C,Temporary,Involuntary,Past value city attorney could onto bed.,People Services,04-01-1943,MA,Manager,75308,White,Married,Needs Improvement,4
3613,Amirah,Johnson,52,Male,Production Technician I,Production       ,552,45.37,7168.44,Active,Contract,Amirah.Johnson@mwd.com,PL,Jason Owens,,2019-02-23T18:30:00.000Z,Zone B,Part-Time,Unk,,Field Operations,14-06-1973,MA,Laborer,9241,Asian,Married,Exceeds,1
3700,Brenden,Nash,37,Male,Production Technician I,Production       ,558,38.05,7152.6,Active,Part-Time,Brenden.Nash@mwd.com,PL,Wendy Rogers,,2019-10-23T18:30:00.000Z,Zone A,Temporary,Unk,,Wireline Construction,12-04-1988,MA,Supervisor,93840,Hispanic,Divorced,PIP,1
3039,Marquis,Johns,59,Female,Production Technician I,Production       ,546,49.64,7147.68,Active,Contract,Marquis.Johns@mwd.com,BPC,Evan Hernandez,,2019-12-21T18:30:00.000Z,Zone B,Temporary,Unk,,Project Management - Con,24-03-1966,MA,Supervisor,91829,Other,Single,Fully Meets,5
1195,Savion,Stokes,58,Female,Production Technician I,Production       ,546,48.9,7138.8,Leave of Absence,Part-Time,Savion.Stokes@mwd.com,TNS,David Maddox,2022-05-14T18:30:00.000Z,2019-06-24T18:30:00.000Z,Zone C,Part-Time,Retirement,Window management move.,Wireline Construction,27-03-1967,MA,Foreman,91065,Hispanic,Widowed,Fully Meets,3
2265,Halle,Pena,81,Female,IT Support,IT/IS,522,71.18,7118.16,Active,Contract,Halle.Pena@mwd.com,SVG,Chelsea Smith,,2019-12-29T18:30:00.000Z,Zone C,Part-Time,Unk,,Field Operations,30-12-1944,MA,Construction Manager,87370,Hispanic,Single,Fully Meets,1
3782,Brody,House,41,Male,Production Technician I,Production       ,552,39.43,7097.16,Voluntarily Terminated,Full-Time,Brody.House@mwd.com,MSC,Dr. Matthew Harrell,2020-05-01T18:30:00.000Z,2019-03-08T18:30:00.000Z,Zone B,Temporary,Retirement,Blood people direction all item.,Field Operations,25-09-1984,MA,Driver,92706,Asian,Widowed,Fully Meets,3
1500,Brenden,Marks,40,Female,Production Technician I,Production       ,552,38.96,7091.52,Active,Part-Time,Brenden.Marks@mwd.com,SVG,Kevin Rodriguez,,2019-05-12T18:30:00.000Z,Zone B,Part-Time,Unk,,Field Operations,02-02-1985,MA,Tower Hand,92438,Hispanic,Divorced,Fully Meets,3
3908,Kimberly,Watson,39,Female,IT Support,IT/IS,552,38.51,7086.12,Active,Part-Time,Kimberly.Watson@mwd.com,BPC,Bryan Foley,2021-03-20T18:30:00.000Z,2019-08-05T18:30:00.000Z,Zone C,Temporary,Resignation,Reduce center top without.,Splicing,11-07-1986,MA,Splicer,92289,Black,Married,Needs Improvement,3
3435,Jac,McKinzie,51,Male,Area Sales Manager,Sales,546,44.27,7083.24,Active,Contract,Jac.McKinzie@mwd.com,NEL,Sharon Becker,,2018-08-17T18:30:00.000Z,Zone B,Part-Time,Unk,,Executive,15-05-1974,TX,Executive Assistant,78789,Black,Widowed,Exceeds,3
2393,Rhett,Holmes,32,Female,Production Manager,Production       ,553,35.68,7064.16,Active,Full-Time,Rhett.Holmes@mwd.com,NEL,Michael Morse,2021-09-14T18:30:00.000Z,2018-12-04T18:30:00.000Z,Zone C,Part-Time,Involuntary,Line believe write might anything yet.,Engineers,04-09-1993,MA,Engineer,79531,Other,Widowed,Fully Meets,5
2713,Abagail,Villanueva,28,Male,Area Sales Manager,Sales,552,34.14,7033.68,Active,Full-Time,Abagail.Villanueva@mwd.com,WBL,Whitney Ross,,2019-10-14T18:30:00.000Z,Zone A,Full-Time,Unk,,Aerial,09-02-1997,NY,Foreman,92148,Black,Married,Fully Meets,5
1661,Kenna,Porter,43,Male,BI Director,IT/IS,546,39.95,7031.4,Active,Contract,Kenna.Porter@mwd.com,NEL,Christina Randall,,2019-03-18T18:30:00.000Z,Zone C,Full-Time,Unk,,Finance & Accounting,16-05-1982,MA,Clerk,91255,Hispanic,Divorced,Fully Meets,3
3069,Jaylen,Donaldson,26,Female,Production Technician II,Production       ,552,33.45,7025.4,Active,Full-Time,Jaylen.Donaldson@mwd.com,WBL,David Hicks,2021-12-02T18:30:00.000Z,2019-10-18T18:30:00.000Z,Zone A,Temporary,Involuntary,Determine building society soldier.,General - Con,14-02-1999,MA,Clerk,92533,White,Married,Fully Meets,4
1139,Cale,Bender,72,Male,Production Technician I,Production       ,525,59.43,7013.16,Active,Contract,Cale.Bender@mwd.com,TNS,Victoria Campbell,2022-02-20T18:30:00.000Z,2018-08-09T18:30:00.000Z,Zone A,Temporary,Involuntary,Most could result else think this window.,Splicing,11-04-1953,MA,Technician,75014,Hispanic,Married,Fully Meets,3
3270,Brandon,Dickerson,67,Male,Production Technician I,Production       ,528,54.62,6991.44,Active,Full-Time,Brandon.Dickerson@mwd.com,TNS,Christina Nguyen,,2019-10-30T18:30:00.000Z,Zone B,Full-Time,Unk,,Splicing,09-04-1958,MA,Technician,88948,Asian,Single,Fully Meets,2
1260,Caitlin,Robertson,68,Female,Production Technician I,Production       ,525,55.26,6963.12,Active,Full-Time,Caitlin.Robertson@mwd.com,TNS,Tabitha Martin,,2018-08-15T18:30:00.000Z,Zone B,Part-Time,Unk,,Project Management - Con,18-06-1957,MA,Manager,75748,Asian,Married,Fully Meets,3
2197,Adrien,Maddox,42,Female,Production Technician I,Production       ,539,38.96,6935.52,Voluntarily Terminated,Contract,Adrien.Maddox@mwd.com,SVG,Tamara Humphrey,2021-11-09T18:30:00.000Z,2018-08-21T18:30:00.000Z,Zone C,Full-Time,Involuntary,Two job continue often public often.,Wireline Construction,12-04-1983,MA,Operator,77437,Asian,Divorced,Needs Improvement,4
2141,Casey,Dixon,79,Female,Production Technician II,Production       ,511,66.65,6931.8,Active,Contract,Casey.Dixon@mwd.com,PL,Andrea Simmons,2023-05-19T18:30:00.000Z,2018-09-28T18:30:00.000Z,Zone C,Full-Time,Resignation,Many with summer.,Aerial,25-07-1946,MA,Foreman,73814,Hispanic,Married,Exceeds,2
1846,Winston,Callahan,79,Male,Production Technician I,Production       ,510,66.52,6918.24,Active,Full-Time,Winston.Callahan@mwd.com,EW,Sarah Delacruz,,2019-12-01T18:30:00.000Z,Zone C,Temporary,Unk,,Aerial,24-11-1946,MA,Foreman,85558,Black,Single,Needs Improvement,3
2607,Lamont,Summers,49,Male,Area Sales Manager,Sales,534,42.16,6913.92,Active,Contract,Lamont.Summers@mwd.com,SVG,Jason Reeves,,2019-03-28T18:30:00.000Z,Zone B,Part-Time,Unk,,Fielders,14-10-1976,AL,Engineer,89972,White,Married,Fully Meets,2
3651,Jeremy,Meyer,34,Female,Production Technician II,Production       ,540,35.6,6907.2,Active,Full-Time,Jeremy.Meyer@mwd.com,WBL,Chad Jones,,2019-10-13T18:30:00.000Z,Zone C,Full-Time,Unk,,General - Con,19-01-1991,MA,Lineman,90347,White,Single,Fully Meets,3
1261,Elyse,Huerta,66,Female,Production Technician I,Production       ,522,53.08,6900.96,Active,Part-Time,Elyse.Huerta@mwd.com,PYZ,Katherine Huber,,2019-12-26T18:30:00.000Z,Zone C,Temporary,Unk,,Field Operations,27-09-1959,MA,Laborer,87591,Hispanic,Married,Fully Meets,3
2822,Barrett,Sosa,66,Female,Production Technician I,Production       ,522,53.08,6900.96,Active,Part-Time,Barrett.Sosa@mwd.com,BPC,Jerome Adams,,2019-08-29T18:30:00.000Z,Zone B,Part-Time,Unk,,Aerial,15-03-1959,MA,Lineman,87892,White,Divorced,Fully Meets,4
1477,Frida,Wilkins,62,Female,Production Technician I,Production       ,525,50,6900,Active,Contract,Frida.Wilkins@mwd.com,CCDR,Jennifer Rivera,2022-01-10T18:30:00.000Z,2018-11-20T18:30:00.000Z,Zone B,Full-Time,Retirement,Great relate within you. Red bill unit school.,Wireline Construction,12-09-1963,MA,Laborer,75398,Asian,Married,Exceeds,3
1452,Tyrese,Goodman,72,Female,Production Technician II,Production       ,516,58.42,6893.04,Active,Full-Time,Tyrese.Goodman@mwd.com,TNS,Lindsey Carter PhD,,2019-03-25T18:30:00.000Z,Zone B,Full-Time,Unk,,Field Operations,29-03-1953,MA,Driver,86883,White,Single,Needs Improvement,3
2029,Marilyn,Moss,82,Female,Production Technician I,Production       ,504,70.33,6891.96,Active,Contract,Marilyn.Moss@mwd.com,TNS,Alyssa Garrett,,2019-09-08T18:30:00.000Z,Zone C,Full-Time,Unk,,General - Eng,23-10-1943,MA,Billing,84191,Black,Single,Fully Meets,3
1987,Chase,Horn,58,Female,Production Technician I,Production       ,525,47.01,6864.12,Active,Full-Time,Chase.Horn@mwd.com,MSC,Richard Davis II,,2018-11-08T18:30:00.000Z,Zone C,Part-Time,Unk,,General - Sga,27-05-1967,MA,Administrator,75570,White,Single,Fully Meets,3
1649,Walter,Pruitt,61,Male,CIO,IT/IS,522,48.94,6851.28,Active,Full-Time,Walter.Pruitt@mwd.com,WBL,Diana Schmitt,,2019-03-18T18:30:00.000Z,Zone A,Part-Time,Unk,,Wireline Construction,10-03-1964,TX,Groundman,87451,White,Single,Fully Meets,3
1227,Hailey,Mckay,38,Female,Production Technician I,Production       ,534,36.83,6849.96,Active,Part-Time,Hailey.Mckay@mwd.com,TNS,Hannah Davis,2022-06-05T18:30:00.000Z,2019-08-21T18:30:00.000Z,Zone C,Part-Time,Voluntary,Relate size according two board.,Billable Consultants,21-03-1987,MA,Engineer,89365,Other,Divorced,Fully Meets,3
2635,Maxim,Phillips,68,Female,Accountant I,Admin Offices,516,54.32,6843.84,Active,Full-Time,Maxim.Phillips@mwd.com,SVG,Lauren Shepard,2023-02-15T18:30:00.000Z,2019-04-30T18:30:00.000Z,Zone B,Temporary,Voluntary,Audience board south. Per state model beat.,General - Con,26-07-1957,MA,Locator,86499,Asian,Divorced,Fully Meets,1
2738,Kaeden,Branch,68,Male,Area Sales Manager,Sales,516,54.32,6843.84,Active,Full-Time,Kaeden.Branch@mwd.com,SVG,Spencer Larson,2019-03-24T18:30:00.000Z,2019-02-06T18:30:00.000Z,Zone C,Full-Time,Involuntary,Member success us future a song every.,Field Operations,23-09-1957,TN,Laborer,86185,Hispanic,Married,Fully Meets,5
3441,Prater,Jeremy,36,Male,Area Sales Manager,Sales,534,36,6840,Active,Part-Time,Prater.Jeremy@mwd.com,BPC,Tyler Lewis,,2019-04-27T18:30:00.000Z,Zone A,Part-Time,Unk,,General - Con,21-11-1989,NV,Lineman,89139,Asian,Widowed,Exceeds,4
1926,Grayson,Preston,25,Male,Production Technician I,Production       ,570,0,6840,Active,Contract,Grayson.Preston@mwd.com,SVG,Cheryl Anderson,,2019-11-26T18:30:00.000Z,Zone A,Temporary,Unk,,Field Operations,02-01-2000,MA,Director,95240,Black,Single,Fully Meets,3
3917,Chris,Vincent,32,Female,Network Engineer,IT/IS,534,34.45,6821.4,Active,Part-Time,Chris.Vincent@mwd.com,PYZ,Ethan Allison,2023-03-30T18:30:00.000Z,2019-12-18T18:30:00.000Z,Zone C,Full-Time,Retirement,Might control article admit may water.,General - Con,11-04-1993,MA,Technician,89635,Black,Widowed,Exceeds,3
2038,Weston,Rios,24,Female,Production Technician I,Production       ,567,0,6804,Active,Part-Time,Weston.Rios@mwd.com,MSC,Pamela Calderon,,2018-09-01T18:30:00.000Z,Zone A,Temporary,Unk,,Splicing,04-05-2001,MA,Foreman,81445,Black,Married,Fully Meets,3
3556,Damien,Howe,64,Male,Area Sales Manager,Sales,516,50.75,6801,Active,Full-Time,Damien.Howe@mwd.com,CCDR,Sarah Petersen,2020-01-14T18:30:00.000Z,2019-07-17T18:30:00.000Z,Zone B,Temporary,Retirement,Community material much behind.,Wireline Construction,16-06-1961,CA,Vp,86009,White,Single,Exceeds,2
1781,Abril,Cunningham,42,Female,Production Technician I,Production       ,528,38.17,6794.04,Active,Contract,Abril.Cunningham@mwd.com,CCDR,Angela Maxwell,,2019-05-01T18:30:00.000Z,Zone A,Part-Time,Unk,,General - Sga,11-12-1983,MA,Supervisor,88454,White,Divorced,Fully Meets,3
2395,Terrell,Guerra,42,Male,Production Manager,Production       ,528,38.17,6794.04,Active,Part-Time,Terrell.Guerra@mwd.com,PYZ,Linda Simmons,,2019-12-09T18:30:00.000Z,Zone C,Part-Time,Unk,,General - Eng,24-06-1983,MA,Engineer,8880,Black,Divorced,Fully Meets,1
3598,Derick,Rocha,75,Female,Production Technician II,Production       ,504,60.48,6773.76,Voluntarily Terminated,Part-Time,Derick.Rocha@mwd.com,SVG,Alex Moore,2023-08-04T18:30:00.000Z,2018-09-27T18:30:00.000Z,Zone A,Full-Time,Resignation,Majority executive plan imagine.,Project Management - Eng,06-10-1950,MA,Supervisor,72750,Other,Married,Needs Improvement,1
2262,Shane,Harper,75,Female,IT Support,IT/IS,504,60.48,6773.76,Active,Contract,Shane.Harper@mwd.com,TNS,Andrea Clark,,2019-03-16T18:30:00.000Z,Zone A,Temporary,Unk,,Engineers,03-10-1950,CT,Engineer,84506,Other,Divorced,Fully Meets,2
3639,Jaylen,Acosta,59,Female,Production Technician I,Production       ,516,46.91,6754.92,Future Start,Contract,Jaylen.Acosta@mwd.com,CCDR,Mark Knight,2020-04-13T18:30:00.000Z,2019-09-18T18:30:00.000Z,Zone C,Full-Time,Retirement,Official growth onto speech after truth.,Field Operations,08-01-1966,MA,Runner,8655,Hispanic,Divorced,Fully Meets,3
1555,Hazel,Ponce,59,Female,Production Technician II,Production       ,516,46.91,6754.92,Active,Part-Time,Hazel.Ponce@mwd.com,PL,Kenneth Reeves,,2019-03-26T18:30:00.000Z,Zone A,Part-Time,Unk,,Field Operations,26-04-1966,MA,Technician,86977,Hispanic,Divorced,Fully Meets,3
1575,Gabriel,Adams,83,Female,Production Technician I,Production       ,492,70.29,6747.48,Leave of Absence,Contract,Gabriel.Adams@mwd.com,EW,Amanda Patterson,2021-07-09T18:30:00.000Z,2019-08-10T18:30:00.000Z,Zone A,Temporary,Involuntary,Wonder worry life stand.,Field Operations,19-07-1942,MA,Laborer,82586,Asian,Single,Fully Meets,3
1357,Angeline,Perez,53,Male,Accountant I,Admin Offices,518,43.17,6734.04,Active,Full-Time,Angeline.Perez@mwd.com,MSC,Mrs. Tracy Cisneros DDS,2021-07-15T18:30:00.000Z,2018-09-06T18:30:00.000Z,Zone C,Temporary,Retirement,Fast whether mouth physical.,Engineers,04-07-1972,MA,Principal,74550,Black,Divorced,Fully Meets,3
3500,Nevaeh,Lucas,25,Female,Area Sales Manager,Sales,560,0,6720,Active,Full-Time,Nevaeh.Lucas@mwd.com,NEL,Bryan Douglas,2020-06-20T18:30:00.000Z,2018-11-19T18:30:00.000Z,Zone B,Part-Time,Voluntary,Game hour boy not write somebody owner.,Shop (Fleet),25-02-2000,TX,Mechanic,80424,White,Divorced,Fully Meets,1
3549,Ryan,Lynch,70,Female,Area Sales Manager,Sales,504,54.98,6707.76,Active,Full-Time,Ryan.Lynch@mwd.com,TNS,Tracy Castro MD,2020-10-17T18:30:00.000Z,2018-10-14T18:30:00.000Z,Zone C,Full-Time,Retirement,Fact southern recognize themselves type mean.,Field Operations,17-03-1955,GA,Technician,72975,Black,Divorced,Fully Meets,2
3897,Jenna,Maddox,69,Female,Sr. Network Engineer,IT/IS,504,54,6696,Active,Part-Time,Jenna.Maddox@mwd.com,NEL,Hector Singleton,2021-09-12T18:30:00.000Z,2019-03-24T18:30:00.000Z,Zone A,Part-Time,Retirement,All machine best age ask court.,Aerial,31-03-1956,CT,Project Manager,84396,Black,Married,Fully Meets,3
1863,Amari,Bowen,38,Female,Production Technician I,Production       ,522,36,6696,Active,Part-Time,Amari.Bowen@mwd.com,BPC,Jennifer Boone,2021-12-28T18:30:00.000Z,2019-11-03T18:30:00.000Z,Zone C,Full-Time,Involuntary,Nor director yard within car into final.,Engineers,18-09-1987,MA,Engineer,87036,Other,Single,Exceeds,3
2510,Ronald,Lamb,37,Male,Software Engineer,Software Engineering,522,35.59,6691.08,Active,Contract,Ronald.Lamb@mwd.com,MSC,Mitchell Oliver,2023-02-23T18:30:00.000Z,2019-11-24T18:30:00.000Z,Zone C,Temporary,Retirement,Radio fight consumer senior traditional himself.,Aerial,24-03-1988,MA,Lineman,87866,Asian,Single,Fully Meets,1
1597,John,Bentley,27,Female,Production Technician I,Production       ,525,32.14,6685.68,Future Start,Part-Time,John.Bentley@mwd.com,SVG,Lynn Lewis,2021-09-26T18:30:00.000Z,2018-11-22T18:30:00.000Z,Zone C,Temporary,Voluntary,Few as next east face window fight admit.,Project Management - Con,23-02-1998,MA,Coordinator,75959,White,Married,Exceeds,3
2180,Zariah,Castaneda,45,Female,Production Technician I,Production       ,518,38.85,6682.2,Active,Full-Time,Zariah.Castaneda@mwd.com,PL,Elizabeth Koch,2023-05-02T18:30:00.000Z,2018-11-02T18:30:00.000Z,Zone A,Full-Time,Resignation,Cultural later per thank.,Field Operations,10-08-1980,MA,Technician,74027,Hispanic,Widowed,PIP,5
3228,Adrianna,Johnston,79,Male,Production Technician I,Production       ,492,64.17,6674.04,Voluntarily Terminated,Full-Time,Adrianna.Johnston@mwd.com,PYZ,Melissa Bennett,2022-08-17T18:30:00.000Z,2019-05-26T18:30:00.000Z,Zone C,Temporary,Involuntary,Eat unit push read. Weight decide prove defense.,Field Operations,03-06-1946,MA,Technician,8223,Hispanic,Single,Fully Meets,2
2487,Leo,Cooper,47,Male,IT Manager - DB,IT/IS,516,39.69,6668.28,Active,Part-Time,Leo.Cooper@mwd.com,PYZ,Laura Avila,,2019-07-19T18:30:00.000Z,Zone A,Temporary,Unk,,Splicing,09-12-1978,MA,Laborer,86917,White,Single,Fully Meets,4
2406,Nickolas,Stephens,54,Male,Network Engineer,Production       ,511,43.18,6650.16,Active,Part-Time,Nickolas.Stephens@mwd.com,EW,Taylor Cohen,,2018-11-12T18:30:00.000Z,Zone B,Part-Time,Unk,,Engineers,25-03-1971,MA,Technician,73530,Black,Widowed,Fully Meets,1
1337,Sherlyn,Carroll,72,Female,Accountant I,Admin Offices,497,56.26,6639.12,Active,Full-Time,Sherlyn.Carroll@mwd.com,WBL,Jamie Collins,2021-12-06T18:30:00.000Z,2018-08-09T18:30:00.000Z,Zone A,Temporary,Resignation,Wonder specific own others card. See else drop.,General - Con,30-03-1953,MA,Safety Manager,71014,White,Single,Fully Meets,3
2311,Araceli,Castillo,54,Female,Data Analyst,Production       ,510,43.1,6637.2,Active,Part-Time,Araceli.Castillo@mwd.com,PYZ,Craig White,2023-02-20T18:30:00.000Z,2019-12-09T18:30:00.000Z,Zone A,Full-Time,Voluntary,Ago usually quickly Mrs television guess.,Field Operations,25-03-1971,MA,Laborer,85441,Black,Divorced,Fully Meets,2
1255,Tyler,Gay,41,Female,Production Technician II,Production       ,516,36.86,6634.32,Voluntarily Terminated,Full-Time,Tyler.Gay@mwd.com,NEL,Alicia Lindsey,2021-03-01T18:30:00.000Z,2019-09-29T18:30:00.000Z,Zone A,Temporary,Resignation,Shoulder then shake.,General - Con,24-11-1984,MA,Laborer,8671,Black,Married,Fully Meets,3
2691,Soren,Downs,53,Male,Area Sales Manager,Sales,510,42.5,6630,Active,Part-Time,Soren.Downs@mwd.com,CCDR,Taylor Huerta,,2019-01-01T18:30:00.000Z,Zone C,Full-Time,Unk,,General - Sga,29-11-1972,AL,Supervisor,85311,Black,Widowed,Fully Meets,1
3659,Kaylee,Baldwin,36,Male,Production Technician I,Production       ,516,34.79,6609.48,Active,Full-Time,Kaylee.Baldwin@mwd.com,CCDR,Eric Powell,2019-10-12T18:30:00.000Z,2019-10-01T18:30:00.000Z,Zone A,Part-Time,Voluntary,Second focus stay scientist.,Field Operations,30-10-1989,MA,Engineer,86746,Other,Divorced,Exceeds,1
3179,Amya,Armstrong,84,Male,Production Technician II,Production       ,480,70.24,6602.88,Active,Full-Time,Amya.Armstrong@mwd.com,TNS,Victoria Thomas,2021-03-16T18:30:00.000Z,2020-12-22T18:30:00.000Z,Zone C,Full-Time,Voluntary,Assume none mother note poor indeed.,Field Operations,22-12-1941,MA,Lineman,96822,Black,Divorced,Fully Meets,2
2993,Harley,Nunez,79,Male,Production Technician I,Production       ,486,63.39,6592.68,Active,Full-Time,Harley.Nunez@mwd.com,PL,Pamela Suarez,2022-11-22T18:30:00.000Z,2019-03-17T18:30:00.000Z,Zone A,Full-Time,Involuntary,Risk test morning lawyer.,General - Con,07-01-1946,MA,Technician,81311,White,Widowed,Fully Meets,4
